year,scenario,subregion,min_change,mean_change,median_change,max_change,sd_change,tooltip
2049,ssp126,481,-13.99,2.35,5.18,24.15,12.66,"Year: 2049
Mean change: 2.4%
SD: ±12.7%"
2049,ssp126,482,-15.89,-3.03,-2.48,10.1,8.44,"Year: 2049
Mean change: -3%
SD: ±8.4%"
2049,ssp126,483,-3.21,0.7,-0.17,4.86,3.07,"Year: 2049
Mean change: 0.7%
SD: ±3.1%"
2049,ssp126,484,-10.74,-2.77,-2.32,4.15,4.65,"Year: 2049
Mean change: -2.8%
SD: ±4.7%"
2049,ssp126,485,-11.36,0.59,-2.21,21.29,9.32,"Year: 2049
Mean change: 0.6%
SD: ±9.3%"
2049,ssp126,486,-3.97,-0.37,-1.79,5.61,3.88,"Year: 2049
Mean change: -0.4%
SD: ±3.9%"
2049,ssp126,5841,-9.98,-2.71,-4.5,13.59,7.25,"Year: 2049
Mean change: -2.7%
SD: ±7.2%"
2049,ssp126,5842,-4.87,1.74,0.44,10.86,5.26,"Year: 2049
Mean change: 1.7%
SD: ±5.3%"
2049,ssp126,5843a,-10.77,-1.99,-2.32,4.28,4.72,"Year: 2049
Mean change: -2%
SD: ±4.7%"
2049,ssp126,5843b,-8.08,0.18,-0.71,15.49,6.73,"Year: 2049
Mean change: 0.2%
SD: ±6.7%"
2049,ssp126,5844a,-15.34,-3.68,-2.89,1.73,5.3,"Year: 2049
Mean change: -3.7%
SD: ±5.3%"
2049,ssp126,5844b,-11.21,-3.19,-3,5.64,4.44,"Year: 2049
Mean change: -3.2%
SD: ±4.4%"
2049,ssp126,5851,-13.82,-4.62,-4.23,2.7,5.43,"Year: 2049
Mean change: -4.6%
SD: ±5.4%"
2049,ssp126,5852,-9.79,-3.56,-3.76,4.12,4.2,"Year: 2049
Mean change: -3.6%
SD: ±4.2%"
2049,ssp126,586,-11.43,-4.24,-4.2,2.45,4.62,"Year: 2049
Mean change: -4.2%
SD: ±4.6%"
2049,ssp126,587,-10.38,-3.4,-4.42,7.76,4.75,"Year: 2049
Mean change: -3.4%
SD: ±4.8%"
2049,ssp126,881,-26.23,-7.44,-6.45,4.92,8.91,"Year: 2049
Mean change: -7.4%
SD: ±8.9%"
2049,ssp126,882,-12.43,-2.89,-2.99,2.99,4.35,"Year: 2049
Mean change: -2.9%
SD: ±4.3%"
2049,ssp126,883,-13.33,-0.39,1.31,6.88,6.68,"Year: 2049
Mean change: -0.4%
SD: ±6.7%"
2049,ssp585,481,-22.09,0.22,2.08,14.02,11.71,"Year: 2049
Mean change: 0.2%
SD: ±11.7%"
2049,ssp585,482,-18.09,-6.65,-6.62,9.44,8.21,"Year: 2049
Mean change: -6.7%
SD: ±8.2%"
2049,ssp585,483,-8.25,-1.9,-3.21,10.28,5.57,"Year: 2049
Mean change: -1.9%
SD: ±5.6%"
2049,ssp585,484,-12.5,-3.65,-3.86,5.25,4.55,"Year: 2049
Mean change: -3.6%
SD: ±4.6%"
2049,ssp585,485,-21.17,-3.8,-0.7,11.06,10.18,"Year: 2049
Mean change: -3.8%
SD: ±10.2%"
2049,ssp585,486,-5.87,-0.96,-1.93,7.99,3.92,"Year: 2049
Mean change: -1%
SD: ±3.9%"
2049,ssp585,5841,-11.72,-4.26,-4.75,8.46,6.85,"Year: 2049
Mean change: -4.3%
SD: ±6.8%"
2049,ssp585,5842,1.38,7.42,8.98,11.58,3.82,"Year: 2049
Mean change: 7.4%
SD: ±3.8%"
2049,ssp585,5843a,-6.18,-1.15,-3.18,10.74,5.34,"Year: 2049
Mean change: -1.1%
SD: ±5.3%"
2049,ssp585,5843b,-5.47,2.33,0.55,14.52,6.38,"Year: 2049
Mean change: 2.3%
SD: ±6.4%"
2049,ssp585,5844a,-17.5,-3.72,-2.7,5.45,5.92,"Year: 2049
Mean change: -3.7%
SD: ±5.9%"
2049,ssp585,5844b,-13.24,-3.61,-4.23,3.5,4.77,"Year: 2049
Mean change: -3.6%
SD: ±4.8%"
2049,ssp585,5851,-20.13,-6.61,-6.29,2.2,6.7,"Year: 2049
Mean change: -6.6%
SD: ±6.7%"
2049,ssp585,5852,-15.02,-4.99,-5.22,0.9,4.86,"Year: 2049
Mean change: -5%
SD: ±4.9%"
2049,ssp585,586,-19.11,-6.37,-6.08,6.58,6.94,"Year: 2049
Mean change: -6.4%
SD: ±6.9%"
2049,ssp585,587,-11.52,-3.63,-5.01,11.18,6.98,"Year: 2049
Mean change: -3.6%
SD: ±7%"
2049,ssp585,881,-20.86,-3.81,-3.88,12.3,11.93,"Year: 2049
Mean change: -3.8%
SD: ±11.9%"
2049,ssp585,882,-9.88,-3.05,-4.16,3.25,4.59,"Year: 2049
Mean change: -3%
SD: ±4.6%"
2049,ssp585,883,-9.69,-0.19,-0.49,9.68,5.7,"Year: 2049
Mean change: -0.2%
SD: ±5.7%"
2050,ssp126,481,-17.98,-0.18,-2.57,26.53,13.49,"Year: 2050
Mean change: -0.2%
SD: ±13.5%"
2050,ssp126,482,-15.99,-5.08,-5.23,3.6,6.51,"Year: 2050
Mean change: -5.1%
SD: ±6.5%"
2050,ssp126,483,-9.92,-0.53,-0.92,10.55,5.24,"Year: 2050
Mean change: -0.5%
SD: ±5.2%"
2050,ssp126,484,-12.01,-4.66,-4.09,2.04,4.17,"Year: 2050
Mean change: -4.7%
SD: ±4.2%"
2050,ssp126,485,-7.02,3.33,3,14.77,6.52,"Year: 2050
Mean change: 3.3%
SD: ±6.5%"
2050,ssp126,486,-5.49,-0.27,-1.27,8.01,4.54,"Year: 2050
Mean change: -0.3%
SD: ±4.5%"
2050,ssp126,5841,-11.81,-2.95,-4.31,14.23,8.66,"Year: 2050
Mean change: -3%
SD: ±8.7%"
2050,ssp126,5842,-4.61,3.64,3.4,17.2,6.67,"Year: 2050
Mean change: 3.6%
SD: ±6.7%"
2050,ssp126,5843a,-12.15,-2.49,-3.87,9.53,6.91,"Year: 2050
Mean change: -2.5%
SD: ±6.9%"
2050,ssp126,5843b,-8.27,-0.06,-0.46,14.01,6.2,"Year: 2050
Mean change: -0.1%
SD: ±6.2%"
2050,ssp126,5844a,-16.27,-2.48,-1.37,7.57,6.62,"Year: 2050
Mean change: -2.5%
SD: ±6.6%"
2050,ssp126,5844b,-12.25,-4.19,-5.55,8.65,6.23,"Year: 2050
Mean change: -4.2%
SD: ±6.2%"
2050,ssp126,5851,-12.86,-4.61,-4.29,3.88,4.88,"Year: 2050
Mean change: -4.6%
SD: ±4.9%"
2050,ssp126,5852,-9.39,-3.13,-3.44,3.51,3.33,"Year: 2050
Mean change: -3.1%
SD: ±3.3%"
2050,ssp126,586,-8.19,-2.86,-3.14,5.52,4.24,"Year: 2050
Mean change: -2.9%
SD: ±4.2%"
2050,ssp126,587,-6.42,-1.5,-2.55,5.72,4.23,"Year: 2050
Mean change: -1.5%
SD: ±4.2%"
2050,ssp126,881,-26.46,-6.83,-6.71,3.79,8.49,"Year: 2050
Mean change: -6.8%
SD: ±8.5%"
2050,ssp126,882,-12.89,-4.68,-4.81,6.49,5.72,"Year: 2050
Mean change: -4.7%
SD: ±5.7%"
2050,ssp126,883,-14.78,-1.86,0.22,8.89,7.51,"Year: 2050
Mean change: -1.9%
SD: ±7.5%"
2050,ssp585,481,-9,0.45,-0.72,12.14,7.85,"Year: 2050
Mean change: 0.4%
SD: ±7.8%"
2050,ssp585,482,-15.66,-2.49,-0.6,7.44,7,"Year: 2050
Mean change: -2.5%
SD: ±7%"
2050,ssp585,483,-9.18,-1.17,-3.81,10.71,6.43,"Year: 2050
Mean change: -1.2%
SD: ±6.4%"
2050,ssp585,484,-6.12,0.01,-1.67,12.88,5.95,"Year: 2050
Mean change: 0%
SD: ±6%"
2050,ssp585,485,-3.17,6.11,3.34,25.22,8.75,"Year: 2050
Mean change: 6.1%
SD: ±8.8%"
2050,ssp585,486,-4.53,-0.95,-2.11,9.3,4.01,"Year: 2050
Mean change: -0.9%
SD: ±4%"
2050,ssp585,5841,-11.16,-3.8,-3.99,9.62,6.76,"Year: 2050
Mean change: -3.8%
SD: ±6.8%"
2050,ssp585,5842,-5.57,4.26,3.95,15.9,6.58,"Year: 2050
Mean change: 4.3%
SD: ±6.6%"
2050,ssp585,5843a,-6.35,-0.13,0.88,9.34,4.84,"Year: 2050
Mean change: -0.1%
SD: ±4.8%"
2050,ssp585,5843b,-3.77,2.15,-0.73,21.74,7.4,"Year: 2050
Mean change: 2.1%
SD: ±7.4%"
2050,ssp585,5844a,-17.22,-4.19,-3.43,4.62,5.74,"Year: 2050
Mean change: -4.2%
SD: ±5.7%"
2050,ssp585,5844b,-12.18,-3.57,-3.36,4.02,4.47,"Year: 2050
Mean change: -3.6%
SD: ±4.5%"
2050,ssp585,5851,-23.01,-6.99,-7.52,4.87,7.91,"Year: 2050
Mean change: -7%
SD: ±7.9%"
2050,ssp585,5852,-17.11,-4.8,-5.33,6.73,6.62,"Year: 2050
Mean change: -4.8%
SD: ±6.6%"
2050,ssp585,586,-18.06,-5.84,-7.18,6.65,7.91,"Year: 2050
Mean change: -5.8%
SD: ±7.9%"
2050,ssp585,587,-19.29,-6.01,-4.95,4.57,7.53,"Year: 2050
Mean change: -6%
SD: ±7.5%"
2050,ssp585,881,-20.5,-5.51,-6.97,9.36,9.14,"Year: 2050
Mean change: -5.5%
SD: ±9.1%"
2050,ssp585,882,-10.45,-4.92,-5.98,3.67,3.86,"Year: 2050
Mean change: -4.9%
SD: ±3.9%"
2050,ssp585,883,-5.98,0.34,-0.94,5.49,3.65,"Year: 2050
Mean change: 0.3%
SD: ±3.6%"
2051,ssp126,481,-13.64,1.19,-0.58,15.97,9.43,"Year: 2051
Mean change: 1.2%
SD: ±9.4%"
2051,ssp126,482,-16.89,-1.94,-2.5,12.11,8.11,"Year: 2051
Mean change: -1.9%
SD: ±8.1%"
2051,ssp126,483,-3.54,0.08,-0.59,6.66,3.34,"Year: 2051
Mean change: 0.1%
SD: ±3.3%"
2051,ssp126,484,-8.74,-1.9,-3.63,7.19,5.32,"Year: 2051
Mean change: -1.9%
SD: ±5.3%"
2051,ssp126,485,-7.69,1.06,-0.86,13.44,6.61,"Year: 2051
Mean change: 1.1%
SD: ±6.6%"
2051,ssp126,486,-5.89,-0.6,-1.69,9.97,4.32,"Year: 2051
Mean change: -0.6%
SD: ±4.3%"
2051,ssp126,5841,-16.29,-5.7,-5.23,10.38,8.46,"Year: 2051
Mean change: -5.7%
SD: ±8.5%"
2051,ssp126,5842,-3.86,3.48,4.81,10.3,4.98,"Year: 2051
Mean change: 3.5%
SD: ±5%"
2051,ssp126,5843a,-12.02,-3.77,-4.52,2.92,4.71,"Year: 2051
Mean change: -3.8%
SD: ±4.7%"
2051,ssp126,5843b,-6.1,0.07,0.1,13.38,5.74,"Year: 2051
Mean change: 0.1%
SD: ±5.7%"
2051,ssp126,5844a,-17.11,-2.68,-0.5,2.94,6.48,"Year: 2051
Mean change: -2.7%
SD: ±6.5%"
2051,ssp126,5844b,-13.83,-3.79,-3.51,1.76,4.64,"Year: 2051
Mean change: -3.8%
SD: ±4.6%"
2051,ssp126,5851,-14.54,-5.24,-3.92,0.13,4.75,"Year: 2051
Mean change: -5.2%
SD: ±4.8%"
2051,ssp126,5852,-9.89,-6.02,-6.08,-1.55,2.83,"Year: 2051
Mean change: -6%
SD: ±2.8%"
2051,ssp126,586,-12.2,-3.21,-4.13,6.13,5.65,"Year: 2051
Mean change: -3.2%
SD: ±5.7%"
2051,ssp126,587,-11.19,-1.8,-2.79,7.62,5.37,"Year: 2051
Mean change: -1.8%
SD: ±5.4%"
2051,ssp126,881,-26.83,-9.04,-6.83,-0.28,7.79,"Year: 2051
Mean change: -9%
SD: ±7.8%"
2051,ssp126,882,-13.33,-5.01,-4.63,-0.45,4,"Year: 2051
Mean change: -5%
SD: ±4%"
2051,ssp126,883,-6.03,-1.14,-0.56,2.42,2.55,"Year: 2051
Mean change: -1.1%
SD: ±2.5%"
2051,ssp585,481,-7.43,3.76,2.81,13.63,6.7,"Year: 2051
Mean change: 3.8%
SD: ±6.7%"
2051,ssp585,482,-16.19,-1.69,-0.07,7.58,7.37,"Year: 2051
Mean change: -1.7%
SD: ±7.4%"
2051,ssp585,483,-6.05,-0.37,-1.65,9.12,5.08,"Year: 2051
Mean change: -0.4%
SD: ±5.1%"
2051,ssp585,484,-11.02,1.51,-0.18,12.77,7.81,"Year: 2051
Mean change: 1.5%
SD: ±7.8%"
2051,ssp585,485,-3.52,7.36,8.34,17,6.93,"Year: 2051
Mean change: 7.4%
SD: ±6.9%"
2051,ssp585,486,-6.21,1.11,-0.96,13.01,7.17,"Year: 2051
Mean change: 1.1%
SD: ±7.2%"
2051,ssp585,5841,-15.04,-3.26,-4.12,11.08,7.7,"Year: 2051
Mean change: -3.3%
SD: ±7.7%"
2051,ssp585,5842,-8.48,5.6,4.82,19.37,8.14,"Year: 2051
Mean change: 5.6%
SD: ±8.1%"
2051,ssp585,5843a,-6.1,1.92,1.78,10.4,4.32,"Year: 2051
Mean change: 1.9%
SD: ±4.3%"
2051,ssp585,5843b,-3.3,4.68,1.66,27.02,8.99,"Year: 2051
Mean change: 4.7%
SD: ±9%"
2051,ssp585,5844a,-17,-2.91,-2.82,11.02,8.22,"Year: 2051
Mean change: -2.9%
SD: ±8.2%"
2051,ssp585,5844b,-11.13,-2.03,-2.13,11.13,6.04,"Year: 2051
Mean change: -2%
SD: ±6%"
2051,ssp585,5851,-20.71,-6.61,-6.55,6.35,8.72,"Year: 2051
Mean change: -6.6%
SD: ±8.7%"
2051,ssp585,5852,-8.73,-3.31,-3.14,3.14,3.92,"Year: 2051
Mean change: -3.3%
SD: ±3.9%"
2051,ssp585,586,-22.31,-7.51,-6.95,7.56,8.61,"Year: 2051
Mean change: -7.5%
SD: ±8.6%"
2051,ssp585,587,-22.43,-7.34,-6.71,5.89,8.51,"Year: 2051
Mean change: -7.3%
SD: ±8.5%"
2051,ssp585,881,-20.7,-7.23,-5.19,0.52,6.33,"Year: 2051
Mean change: -7.2%
SD: ±6.3%"
2051,ssp585,882,-10.93,-4.83,-5.11,1.81,4.64,"Year: 2051
Mean change: -4.8%
SD: ±4.6%"
2051,ssp585,883,-5.06,1.27,1.28,6.86,3.98,"Year: 2051
Mean change: 1.3%
SD: ±4%"
2052,ssp126,481,-15.96,0.54,0.12,16.65,13.36,"Year: 2052
Mean change: 0.5%
SD: ±13.4%"
2052,ssp126,482,-17.66,3.6,4.35,21.89,11.41,"Year: 2052
Mean change: 3.6%
SD: ±11.4%"
2052,ssp126,483,-5.03,0.9,0.12,8.66,3.93,"Year: 2052
Mean change: 0.9%
SD: ±3.9%"
2052,ssp126,484,-9.97,-0.11,-0,7.51,5.4,"Year: 2052
Mean change: -0.1%
SD: ±5.4%"
2052,ssp126,485,-13.03,1.69,1.63,16.03,9.95,"Year: 2052
Mean change: 1.7%
SD: ±9.9%"
2052,ssp126,486,-7.88,-0.78,-1.9,10.36,6.3,"Year: 2052
Mean change: -0.8%
SD: ±6.3%"
2052,ssp126,5841,-14.13,-3.12,-1.68,4.2,6.26,"Year: 2052
Mean change: -3.1%
SD: ±6.3%"
2052,ssp126,5842,-8.7,5.36,6.38,26.75,9.7,"Year: 2052
Mean change: 5.4%
SD: ±9.7%"
2052,ssp126,5843a,-8.48,-0.02,0.83,8.18,5.34,"Year: 2052
Mean change: 0%
SD: ±5.3%"
2052,ssp126,5843b,-2.41,4.72,2.04,19.34,6.93,"Year: 2052
Mean change: 4.7%
SD: ±6.9%"
2052,ssp126,5844a,-17.16,-1.11,-0.06,4.84,6.62,"Year: 2052
Mean change: -1.1%
SD: ±6.6%"
2052,ssp126,5844b,-15.39,-2.7,-2.16,8.33,5.75,"Year: 2052
Mean change: -2.7%
SD: ±5.8%"
2052,ssp126,5851,-12.49,-4.36,-4.27,3.59,4.97,"Year: 2052
Mean change: -4.4%
SD: ±5%"
2052,ssp126,5852,-10.96,-4.55,-4.88,6.65,4.43,"Year: 2052
Mean change: -4.6%
SD: ±4.4%"
2052,ssp126,586,-16.31,-3.46,-4.68,5.63,6.5,"Year: 2052
Mean change: -3.5%
SD: ±6.5%"
2052,ssp126,587,-16.38,-1.34,-0.31,8.63,7.19,"Year: 2052
Mean change: -1.3%
SD: ±7.2%"
2052,ssp126,881,-27.2,-4.62,-2.71,8,11.89,"Year: 2052
Mean change: -4.6%
SD: ±11.9%"
2052,ssp126,882,-13.88,-3.37,-4.65,8.24,6.03,"Year: 2052
Mean change: -3.4%
SD: ±6%"
2052,ssp126,883,-5.16,-0.96,-0.8,4,2.73,"Year: 2052
Mean change: -1%
SD: ±2.7%"
2052,ssp585,481,-7.64,5.39,7.61,12.42,6.07,"Year: 2052
Mean change: 5.4%
SD: ±6.1%"
2052,ssp585,482,-16.24,-1.44,-1.28,14.94,8.24,"Year: 2052
Mean change: -1.4%
SD: ±8.2%"
2052,ssp585,483,-9.42,-2.7,-3.56,4.31,4.05,"Year: 2052
Mean change: -2.7%
SD: ±4%"
2052,ssp585,484,-7.76,-1.84,-3.12,7.17,4.19,"Year: 2052
Mean change: -1.8%
SD: ±4.2%"
2052,ssp585,485,-3.67,18.11,12.55,50.43,18.92,"Year: 2052
Mean change: 18.1%
SD: ±18.9%"
2052,ssp585,486,-4.83,-1.47,-2.09,8.4,3.87,"Year: 2052
Mean change: -1.5%
SD: ±3.9%"
2052,ssp585,5841,-11.62,-3.47,-4.81,14.81,7.84,"Year: 2052
Mean change: -3.5%
SD: ±7.8%"
2052,ssp585,5842,-5.06,3.91,1.8,17.28,6.53,"Year: 2052
Mean change: 3.9%
SD: ±6.5%"
2052,ssp585,5843a,-13.5,0.5,2.38,12.68,7.68,"Year: 2052
Mean change: 0.5%
SD: ±7.7%"
2052,ssp585,5843b,-5.43,4.56,2.2,36.1,11.69,"Year: 2052
Mean change: 4.6%
SD: ±11.7%"
2052,ssp585,5844a,-17.3,-4.86,-4.16,1.2,4.94,"Year: 2052
Mean change: -4.9%
SD: ±4.9%"
2052,ssp585,5844b,-12.21,-5.6,-5.82,3.86,4.41,"Year: 2052
Mean change: -5.6%
SD: ±4.4%"
2052,ssp585,5851,-22.83,-8.23,-7.32,0.25,7.22,"Year: 2052
Mean change: -8.2%
SD: ±7.2%"
2052,ssp585,5852,-10.59,-4.39,-6.05,3.65,4.49,"Year: 2052
Mean change: -4.4%
SD: ±4.5%"
2052,ssp585,586,-20.52,-7.6,-7.84,1.21,6.73,"Year: 2052
Mean change: -7.6%
SD: ±6.7%"
2052,ssp585,587,-19.81,-6.7,-6.31,0.99,6.11,"Year: 2052
Mean change: -6.7%
SD: ±6.1%"
2052,ssp585,881,-21.08,-5.01,-6.02,13.62,10.97,"Year: 2052
Mean change: -5%
SD: ±11%"
2052,ssp585,882,-11.46,-3.98,-4.06,2.82,4.04,"Year: 2052
Mean change: -4%
SD: ±4%"
2052,ssp585,883,-4.04,2.78,2.33,8.47,4.17,"Year: 2052
Mean change: 2.8%
SD: ±4.2%"
2053,ssp126,481,-14.72,1.21,0.37,14.09,9.86,"Year: 2053
Mean change: 1.2%
SD: ±9.9%"
2053,ssp126,482,-18.05,1.43,2.24,14.7,9.9,"Year: 2053
Mean change: 1.4%
SD: ±9.9%"
2053,ssp126,483,-6.4,-0.59,-0.97,8.45,4.46,"Year: 2053
Mean change: -0.6%
SD: ±4.5%"
2053,ssp126,484,-11.36,-2.49,-0.9,4.52,5.47,"Year: 2053
Mean change: -2.5%
SD: ±5.5%"
2053,ssp126,485,-28.07,-3.9,-0.33,12.46,13.06,"Year: 2053
Mean change: -3.9%
SD: ±13.1%"
2053,ssp126,486,-7.81,-0.07,-0.92,7.68,4.91,"Year: 2053
Mean change: -0.1%
SD: ±4.9%"
2053,ssp126,5841,-12.37,-2.32,-1.82,3.49,4.55,"Year: 2053
Mean change: -2.3%
SD: ±4.6%"
2053,ssp126,5842,-2.43,5.68,7.56,12.78,4.88,"Year: 2053
Mean change: 5.7%
SD: ±4.9%"
2053,ssp126,5843a,-6.14,-1.98,-2.1,4.72,3.24,"Year: 2053
Mean change: -2%
SD: ±3.2%"
2053,ssp126,5843b,-6.73,2.19,1.89,13.49,5.14,"Year: 2053
Mean change: 2.2%
SD: ±5.1%"
2053,ssp126,5844a,-16.32,0.62,2.82,8.44,6.8,"Year: 2053
Mean change: 0.6%
SD: ±6.8%"
2053,ssp126,5844b,-16.48,-2.02,-0.48,3.44,5.78,"Year: 2053
Mean change: -2%
SD: ±5.8%"
2053,ssp126,5851,-11.14,-3.32,-2.96,3.77,5.74,"Year: 2053
Mean change: -3.3%
SD: ±5.7%"
2053,ssp126,5852,-11.8,-3.91,-3.79,2.15,3.94,"Year: 2053
Mean change: -3.9%
SD: ±3.9%"
2053,ssp126,586,-13.03,-2.16,-2.92,6.63,6.49,"Year: 2053
Mean change: -2.2%
SD: ±6.5%"
2053,ssp126,587,-7.73,-0.03,-0.57,8.5,5.18,"Year: 2053
Mean change: 0%
SD: ±5.2%"
2053,ssp126,881,-27.53,-4.23,-1.22,10.34,12.29,"Year: 2053
Mean change: -4.2%
SD: ±12.3%"
2053,ssp126,882,-14.43,-4.5,-5.96,6.85,6.66,"Year: 2053
Mean change: -4.5%
SD: ±6.7%"
2053,ssp126,883,-6.77,0.92,0.52,7.54,4.29,"Year: 2053
Mean change: 0.9%
SD: ±4.3%"
2053,ssp585,481,-8.01,3.82,4.94,18.27,8.76,"Year: 2053
Mean change: 3.8%
SD: ±8.8%"
2053,ssp585,482,-16.2,-4.45,-3.24,2.22,6.37,"Year: 2053
Mean change: -4.4%
SD: ±6.4%"
2053,ssp585,483,-7.88,-1.02,-0.89,9.3,5.12,"Year: 2053
Mean change: -1%
SD: ±5.1%"
2053,ssp585,484,-5.66,-1.99,-2.92,2.18,2.81,"Year: 2053
Mean change: -2%
SD: ±2.8%"
2053,ssp585,485,-11.24,4.52,4.87,20.61,11.76,"Year: 2053
Mean change: 4.5%
SD: ±11.8%"
2053,ssp585,486,-5.76,0.09,-0.69,8.19,4.68,"Year: 2053
Mean change: 0.1%
SD: ±4.7%"
2053,ssp585,5841,-12.06,-2.74,-4.19,16.46,8.01,"Year: 2053
Mean change: -2.7%
SD: ±8%"
2053,ssp585,5842,-2.04,4.87,4.51,12.76,5.29,"Year: 2053
Mean change: 4.9%
SD: ±5.3%"
2053,ssp585,5843a,-7.37,-2.41,-3.26,4.85,4.46,"Year: 2053
Mean change: -2.4%
SD: ±4.5%"
2053,ssp585,5843b,-2.98,4.71,1.02,31.82,10.32,"Year: 2053
Mean change: 4.7%
SD: ±10.3%"
2053,ssp585,5844a,-17.85,-3.11,-1.98,5.65,6.32,"Year: 2053
Mean change: -3.1%
SD: ±6.3%"
2053,ssp585,5844b,-10.89,-4.22,-3.68,3.34,3.7,"Year: 2053
Mean change: -4.2%
SD: ±3.7%"
2053,ssp585,5851,-22.14,-7.77,-8.15,2.21,6.7,"Year: 2053
Mean change: -7.8%
SD: ±6.7%"
2053,ssp585,5852,-12.14,-5.22,-4.74,-0.95,3.24,"Year: 2053
Mean change: -5.2%
SD: ±3.2%"
2053,ssp585,586,-17.45,-6.55,-7.12,4.62,6.78,"Year: 2053
Mean change: -6.6%
SD: ±6.8%"
2053,ssp585,587,-18.04,-7.03,-6.29,1.07,6.61,"Year: 2053
Mean change: -7%
SD: ±6.6%"
2053,ssp585,881,-21.35,-5.07,-4.91,10.43,9.66,"Year: 2053
Mean change: -5.1%
SD: ±9.7%"
2053,ssp585,882,-11.9,-4,-4.78,4.49,5.04,"Year: 2053
Mean change: -4%
SD: ±5%"
2053,ssp585,883,-1.73,2.94,3.13,7.2,2.83,"Year: 2053
Mean change: 2.9%
SD: ±2.8%"
2054,ssp126,481,-21.73,-2.21,0.19,15.5,13.24,"Year: 2054
Mean change: -2.2%
SD: ±13.2%"
2054,ssp126,482,-18.62,-3.33,-4.55,21.48,13.49,"Year: 2054
Mean change: -3.3%
SD: ±13.5%"
2054,ssp126,483,-7.14,-0.41,-0.9,7.59,4.43,"Year: 2054
Mean change: -0.4%
SD: ±4.4%"
2054,ssp126,484,-12.72,-0.8,-0.18,8.26,5.39,"Year: 2054
Mean change: -0.8%
SD: ±5.4%"
2054,ssp126,485,-34.44,-6.79,-0.84,10.08,16.01,"Year: 2054
Mean change: -6.8%
SD: ±16%"
2054,ssp126,486,-8.54,1.69,1.39,9.19,5.22,"Year: 2054
Mean change: 1.7%
SD: ±5.2%"
2054,ssp126,5841,-11.15,-2.94,-5.91,12.81,7.61,"Year: 2054
Mean change: -2.9%
SD: ±7.6%"
2054,ssp126,5842,-14.55,0.57,2.86,8.1,7.62,"Year: 2054
Mean change: 0.6%
SD: ±7.6%"
2054,ssp126,5843a,-8.02,-3.1,-3.12,4.88,3.89,"Year: 2054
Mean change: -3.1%
SD: ±3.9%"
2054,ssp126,5843b,-6.95,1.03,-0.46,16.8,6.8,"Year: 2054
Mean change: 1%
SD: ±6.8%"
2054,ssp126,5844a,-15.14,-2.2,-2.05,4.15,5.32,"Year: 2054
Mean change: -2.2%
SD: ±5.3%"
2054,ssp126,5844b,-17.19,-4.5,-3.65,3.7,6.11,"Year: 2054
Mean change: -4.5%
SD: ±6.1%"
2054,ssp126,5851,-16.62,-4.38,-3.39,4.04,6,"Year: 2054
Mean change: -4.4%
SD: ±6%"
2054,ssp126,5852,-12.46,-4.19,-4.56,4.57,4.96,"Year: 2054
Mean change: -4.2%
SD: ±5%"
2054,ssp126,586,-15.66,-4.14,-3.61,6.8,7.22,"Year: 2054
Mean change: -4.1%
SD: ±7.2%"
2054,ssp126,587,-18.54,-4.05,-2.28,5.87,7.49,"Year: 2054
Mean change: -4%
SD: ±7.5%"
2054,ssp126,881,-27.6,-6.64,-4.23,3.89,9.84,"Year: 2054
Mean change: -6.6%
SD: ±9.8%"
2054,ssp126,882,-14.74,-3.56,-4.3,6.74,6.13,"Year: 2054
Mean change: -3.6%
SD: ±6.1%"
2054,ssp126,883,-7.38,-1.05,-1.04,2.39,3.08,"Year: 2054
Mean change: -1%
SD: ±3.1%"
2054,ssp585,481,-8.54,6.17,3.47,22.48,10.48,"Year: 2054
Mean change: 6.2%
SD: ±10.5%"
2054,ssp585,482,-16.64,-1.38,1.1,4.72,6.88,"Year: 2054
Mean change: -1.4%
SD: ±6.9%"
2054,ssp585,483,-5.81,0.36,-1.72,11.59,6.04,"Year: 2054
Mean change: 0.4%
SD: ±6%"
2054,ssp585,484,-5.79,-1.99,-3.35,4.26,3.34,"Year: 2054
Mean change: -2%
SD: ±3.3%"
2054,ssp585,485,-4.07,7.38,8.13,17.02,7.67,"Year: 2054
Mean change: 7.4%
SD: ±7.7%"
2054,ssp585,486,-8.82,-2.19,-3,9.94,4.98,"Year: 2054
Mean change: -2.2%
SD: ±5%"
2054,ssp585,5841,-12.57,-2.85,-4.2,14.62,7.24,"Year: 2054
Mean change: -2.9%
SD: ±7.2%"
2054,ssp585,5842,0.01,5.01,1.86,15.14,5.38,"Year: 2054
Mean change: 5%
SD: ±5.4%"
2054,ssp585,5843a,-7.34,-1.82,-2.61,5.26,4.08,"Year: 2054
Mean change: -1.8%
SD: ±4.1%"
2054,ssp585,5843b,-6,4.38,1.4,21.98,8.65,"Year: 2054
Mean change: 4.4%
SD: ±8.7%"
2054,ssp585,5844a,-18.36,-4.45,-3.36,2.95,6.03,"Year: 2054
Mean change: -4.4%
SD: ±6%"
2054,ssp585,5844b,-11.07,-3.68,-4.11,7.31,4.81,"Year: 2054
Mean change: -3.7%
SD: ±4.8%"
2054,ssp585,5851,-19.26,-6.78,-6.8,4.15,7.51,"Year: 2054
Mean change: -6.8%
SD: ±7.5%"
2054,ssp585,5852,-10.63,-3.65,-3.5,4.32,4.46,"Year: 2054
Mean change: -3.6%
SD: ±4.5%"
