longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name,cv,cv_mask,mpa,subregion
-23.5,-73.5,2091-2100,ssp126,-14.49,7.46,0.37,34.78,16.88,Atlantic,2.262734584450402,1,NA,485
-23.5,-72.5,2091-2100,ssp126,-18.93,10.49,9.71,33.37,17.18,Atlantic,1.6377502383222116,1,NA,485
-23.5,-71.5,2091-2100,ssp126,-23.82,7.53,6.48,30.52,15.55,Atlantic,2.0650730411686586,1,NA,485
-23.5,-70.5,2091-2100,ssp126,-24.09,4.19,4.74,26.8,12.79,Atlantic,3.0525059665871117,1,NA,485
-23.5,-69.5,2091-2100,ssp126,-27.81,0.75,-0.87,22.99,13.41,Atlantic,17.88,1,NA,485
-23.5,-68.5,2091-2100,ssp126,-35.04,-3.58,-3.06,19.33,13.5,Atlantic,3.770949720670391,1,NA,485
-23.5,-67.5,2091-2100,ssp126,-35.59,-5.33,-4.28,14.06,12.21,Atlantic,2.2908067542213884,1,NA,485
-23.5,-66.5,2091-2100,ssp126,-33.1,-5.58,-3.13,5.57,10.64,Atlantic,1.906810035842294,1,NA,485
-23.5,-65.5,2091-2100,ssp126,-35.72,-8.64,-5.31,-0.38,10,Atlantic,1.1574074074074074,1,NA,485
-23.5,-64.5,2091-2100,ssp126,-41.57,-11.58,-9.19,-4.38,11.09,Atlantic,0.957685664939551,NA,NA,485
-23.5,-63.5,2091-2100,ssp126,-51.68,-13.48,-10.6,-0.86,14.94,Atlantic,1.1083086053412463,1,NA,484
-23.5,-62.5,2091-2100,ssp126,-57.24,-12.68,-6.7,1.22,18,Atlantic,1.4195583596214512,1,NA,484
-23.5,-61.5,2091-2100,ssp126,-55.95,-13.12,-7.8,3.6,17.42,Atlantic,1.3277439024390245,1,NA,484
-23.5,-60.5,2091-2100,ssp126,-51.29,-13.62,-8.74,2.08,15.32,Atlantic,1.1248164464023496,1,NA,484
-23.5,-59.5,2091-2100,ssp126,-47.63,-12.21,-9.12,4.3,14.52,Atlantic,1.189189189189189,1,NA,484
-23.5,-58.5,2091-2100,ssp126,-44.39,-13.44,-11.95,1.32,12.35,Atlantic,0.9188988095238095,NA,NA,484
-23.5,-57.5,2091-2100,ssp126,-42.76,-10.14,-9.1,3.44,13.21,Atlantic,1.3027613412228798,1,NA,484
-23.5,-56.5,2091-2100,ssp126,-36.2,-8.55,-6.44,2.81,11.09,Atlantic,1.2970760233918128,1,NA,484
-23.5,-55.5,2091-2100,ssp126,-19.53,-2.11,-2.65,19.19,10.33,Atlantic,4.895734597156398,1,NA,484
-23.5,-54.5,2091-2100,ssp126,-8.62,3.21,-0.13,33.17,11.9,Atlantic,3.707165109034268,1,NA,484
-23.5,-53.5,2091-2100,ssp126,-11.29,4.54,1.69,34.54,13.22,Atlantic,2.9118942731277535,1,NA,484
-23.5,-52.5,2091-2100,ssp126,-9.65,1.77,1.39,16.24,7.07,Atlantic,3.994350282485876,1,NA,484
-23.5,-51.5,2091-2100,ssp126,-11.9,-2.28,-0.55,2.16,4.78,Atlantic,2.0964912280701755,1,NA,484
-23.5,-50.5,2091-2100,ssp126,-15.13,-3.54,-3.25,1.56,4.79,Atlantic,1.3531073446327684,1,NA,484
-22.5,-74.5,2091-2100,ssp126,-13.06,-5.24,-4.62,1.33,6.26,Atlantic,1.1946564885496183,1,NA,485
-22.5,-73.5,2091-2100,ssp126,-8.81,7.25,1.68,34.05,15.11,Atlantic,2.0841379310344825,1,NA,485
-22.5,-72.5,2091-2100,ssp126,-17.1,11.45,11.33,35.17,17.57,Atlantic,1.5344978165938865,1,NA,485
-22.5,-71.5,2091-2100,ssp126,-22.77,9.17,11.48,31.09,16.25,Atlantic,1.772082878953108,1,NA,485
-22.5,-70.5,2091-2100,ssp126,-23.59,2.37,1.85,27.37,12.49,Atlantic,5.270042194092827,1,NA,485
-22.5,-69.5,2091-2100,ssp126,-26.92,0.68,-0.83,23.5,13.33,Atlantic,19.602941176470587,1,NA,485
-22.5,-68.5,2091-2100,ssp126,-34,-3.33,-2.91,19.77,13.16,Atlantic,3.9519519519519517,1,NA,485
-22.5,-67.5,2091-2100,ssp126,-35.29,-5.03,-4.39,14.63,12.28,Atlantic,2.4413518886679917,1,NA,485
-22.5,-66.5,2091-2100,ssp126,-32.99,-5.74,-3.42,6.62,10.63,Atlantic,1.8519163763066202,1,NA,485
-22.5,-65.5,2091-2100,ssp126,-35.24,-8.79,-5.25,-0.48,9.92,Atlantic,1.1285551763367465,1,NA,485
-22.5,-64.5,2091-2100,ssp126,-40.8,-11.35,-8.53,-4.6,10.79,Atlantic,0.9506607929515418,NA,NA,485
-22.5,-63.5,2091-2100,ssp126,-50.59,-12.79,-9.52,0.86,14.7,Atlantic,1.1493354182955433,1,NA,484
-22.5,-62.5,2091-2100,ssp126,-57.2,-12.24,-6.65,4.82,18.25,Atlantic,1.4910130718954249,1,NA,484
-22.5,-61.5,2091-2100,ssp126,-56.87,-13.01,-7.58,-0.07,17.64,Atlantic,1.355880092236741,1,NA,484
-22.5,-60.5,2091-2100,ssp126,-52.97,-13.49,-8.32,-1.09,15.61,Atlantic,1.157153446997776,1,NA,484
-22.5,-59.5,2091-2100,ssp126,-48.43,-12.93,-9.41,1.69,14.15,Atlantic,1.094354215003867,1,NA,484
-22.5,-58.5,2091-2100,ssp126,-43.56,-13.58,-11.3,-3.15,11.68,Atlantic,0.8600883652430044,NA,NA,484
-22.5,-57.5,2091-2100,ssp126,-41.35,-10.25,-8.93,2.29,12.37,Atlantic,1.2068292682926829,1,NA,484
-22.5,-56.5,2091-2100,ssp126,-33.81,-8.91,-7.76,1.79,9.76,Atlantic,1.095398428731762,1,NA,484
-22.5,-55.5,2091-2100,ssp126,-16,-2.17,-2.58,15.57,8.39,Atlantic,3.8663594470046085,1,NA,484
-22.5,-54.5,2091-2100,ssp126,-9.36,4.75,2.23,33.24,11.86,Atlantic,2.4968421052631578,1,NA,484
-22.5,-53.5,2091-2100,ssp126,-9.71,4.8,2.04,28.74,11.66,Atlantic,2.4291666666666667,1,NA,484
-22.5,-52.5,2091-2100,ssp126,-9.87,1.05,-0.64,17.29,7.66,Atlantic,7.295238095238095,1,NA,484
-22.5,-51.5,2091-2100,ssp126,-12.47,-2.44,-1.45,6.11,5.44,Atlantic,2.2295081967213117,1,NA,484
-22.5,-50.5,2091-2100,ssp126,-14.23,-3.07,-3.3,2.39,5.12,Atlantic,1.6677524429967427,1,NA,484
-21.5,-74.5,2091-2100,ssp126,-20.43,-4.52,1.07,5.79,13.98,Atlantic,3.092920353982301,1,NA,485
-21.5,-73.5,2091-2100,ssp126,-10.07,5.11,0.4,36.58,15.78,Atlantic,3.0880626223091974,1,NA,485
-21.5,-72.5,2091-2100,ssp126,-15.32,10.62,9.42,35.14,17.36,Atlantic,1.6346516007532956,1,NA,485
-21.5,-71.5,2091-2100,ssp126,-21.82,7.9,9.04,31.75,15.69,Atlantic,1.9860759493670885,1,NA,485
-21.5,-70.5,2091-2100,ssp126,-23.32,2.82,3.03,27.97,12.69,Atlantic,4.5,1,NA,485
-21.5,-69.5,2091-2100,ssp126,-26.33,1.03,-0.84,23.99,13.41,Atlantic,13.019417475728154,1,NA,485
-21.5,-68.5,2091-2100,ssp126,-33.16,-2.61,-2.28,20.13,13.25,Atlantic,5.076628352490422,1,NA,485
-21.5,-67.5,2091-2100,ssp126,-34.77,-5.04,-4.88,15.03,12.2,Atlantic,2.4206349206349205,1,NA,485
-21.5,-66.5,2091-2100,ssp126,-32.81,-6.49,-5.53,7.46,10.36,Atlantic,1.596302003081664,1,NA,485
-21.5,-65.5,2091-2100,ssp126,-34.46,-8.74,-5.51,-1.99,9.55,Atlantic,1.0926773455377574,1,NA,485
-21.5,-64.5,2091-2100,ssp126,-39.41,-11.19,-8.18,-4.19,10.24,Atlantic,0.9151027703306525,NA,NA,485
-21.5,-63.5,2091-2100,ssp126,-49.02,-13.38,-10.52,-3.82,13.52,Atlantic,1.0104633781763825,1,NA,484
-21.5,-62.5,2091-2100,ssp126,-57.03,-13.28,-9.95,5.27,17.63,Atlantic,1.3275602409638554,1,NA,484
-21.5,-61.5,2091-2100,ssp126,-57.62,-13.08,-7.39,0.74,17.88,Atlantic,1.3669724770642202,1,NA,484
-21.5,-60.5,2091-2100,ssp126,-54.12,-13.39,-7.49,-0.59,16.03,Atlantic,1.1971620612397311,1,NA,484
-21.5,-59.5,2091-2100,ssp126,-48.63,-12.3,-9.89,4.95,14.74,Atlantic,1.1983739837398373,1,NA,484
-21.5,-58.5,2091-2100,ssp126,-42.47,-12.4,-9.91,-0.29,12.19,Atlantic,0.9830645161290322,NA,NA,484
-21.5,-57.5,2091-2100,ssp126,-39.75,-9.53,-8.34,2.56,12.04,Atlantic,1.2633788037775446,1,NA,484
-21.5,-56.5,2091-2100,ssp126,-31.27,-6.83,-4.66,7,10.09,Atlantic,1.4773060029282576,1,NA,484
-21.5,-55.5,2091-2100,ssp126,-13.33,-0.57,-1.71,19.5,9.19,Atlantic,16.12280701754386,1,NA,484
-21.5,-54.5,2091-2100,ssp126,-7.79,6.13,3.03,37.59,12.85,Atlantic,2.096247960848287,1,NA,484
-21.5,-53.5,2091-2100,ssp126,-9.14,5.43,2.56,26.44,10.97,Atlantic,2.0202578268876614,1,NA,484
-21.5,-52.5,2091-2100,ssp126,-11.21,0.36,-0.98,16.06,8.12,Atlantic,22.555555555555554,1,NA,484
-21.5,-51.5,2091-2100,ssp126,-11.13,-3.32,-1.86,4.27,5.48,Atlantic,1.6506024096385545,1,NA,484
-21.5,-50.5,2091-2100,ssp126,-13.38,-3.8,-3.19,1.87,4.73,Atlantic,1.2447368421052634,1,NA,484
-20.5,-73.5,2091-2100,ssp126,-11.34,3.6,-1.69,36.93,14.7,Atlantic,4.083333333333333,1,NA,485
-20.5,-72.5,2091-2100,ssp126,-13.98,10.64,11.51,36.4,17.81,Atlantic,1.6738721804511276,1,NA,485
-20.5,-71.5,2091-2100,ssp126,-21.16,7.12,9.81,32.53,15.69,Atlantic,2.2036516853932584,1,NA,485
-20.5,-70.5,2091-2100,ssp126,-23.16,5.13,5.08,28.56,13.84,Atlantic,2.6978557504873293,1,NA,485
-20.5,-69.5,2091-2100,ssp126,-26.1,1.87,0.78,24.42,13.16,Atlantic,7.037433155080214,1,NA,485
-20.5,-68.5,2091-2100,ssp126,-32.6,-1.46,-1.93,20.42,14.13,Atlantic,9.678082191780822,1,NA,485
-20.5,-67.5,2091-2100,ssp126,-34.32,-3.76,-3.83,15.24,13.01,Atlantic,3.4601063829787235,1,NA,485
-20.5,-66.5,2091-2100,ssp126,-32.74,-6,-5.55,8.08,10.55,Atlantic,1.7583333333333335,1,NA,485
-20.5,-65.5,2091-2100,ssp126,-33.83,-9.03,-6.03,-0.74,9.42,Atlantic,1.0431893687707643,1,NA,485
-20.5,-64.5,2091-2100,ssp126,-37.52,-10.79,-8.44,-4,9.82,Atlantic,0.9101019462465246,NA,NA,485
-20.5,-63.5,2091-2100,ssp126,-46.96,-12.23,-11.13,1.4,13.49,Atlantic,1.1030253475061325,1,NA,484
-20.5,-62.5,2091-2100,ssp126,-56.25,-13.53,-9.86,1.12,16.88,Atlantic,1.2475979305247598,1,NA,484
-20.5,-61.5,2091-2100,ssp126,-57.95,-12.8,-7.45,3.76,18.21,Atlantic,1.42265625,1,NA,484
-20.5,-60.5,2091-2100,ssp126,-54.55,-12.9,-7.5,0.43,16.55,Atlantic,1.2829457364341086,1,NA,484
-20.5,-59.5,2091-2100,ssp126,-48.57,-12.14,-9.77,1.97,14.63,Atlantic,1.2051070840197693,1,NA,484
-20.5,-58.5,2091-2100,ssp126,-41.5,-11.79,-10.02,-0.57,12.06,Atlantic,1.0229007633587788,1,NA,484
-20.5,-57.5,2091-2100,ssp126,-38.16,-8.84,-7.45,4.19,11.62,Atlantic,1.3144796380090498,1,NA,484
-20.5,-56.5,2091-2100,ssp126,-29.15,-6,-4.08,7.73,9.6,Atlantic,1.5999999999999999,1,NA,484
-20.5,-55.5,2091-2100,ssp126,-10.68,-0.22,-0.43,20.19,8.44,Atlantic,38.36363636363636,1,NA,484
-20.5,-54.5,2091-2100,ssp126,-7.17,5.44,2.18,34.46,12.44,Atlantic,2.286764705882353,1,NA,484
-20.5,-53.5,2091-2100,ssp126,-9.51,5.7,3.29,27.09,11.28,Atlantic,1.9789473684210526,1,NA,484
-20.5,-52.5,2091-2100,ssp126,-11.43,1.22,-0.85,20.68,9.05,Atlantic,7.418032786885247,1,NA,484
-20.5,-51.5,2091-2100,ssp126,-11.39,-2.68,-2,5.93,5.3,Atlantic,1.9776119402985073,1,NA,484
-20.5,-50.5,2091-2100,ssp126,-11.5,-3.07,-2.94,4.73,5.15,Atlantic,1.677524429967427,1,NA,484
-19.5,-73.5,2091-2100,ssp126,-16.27,-8.94,-7.42,-4.64,5.07,Atlantic,0.5671140939597316,NA,NA,486
-19.5,-72.5,2091-2100,ssp126,-12.73,9.8,7.78,39.82,18.52,Atlantic,1.8897959183673467,1,NA,486
-19.5,-71.5,2091-2100,ssp126,-20.67,7.23,13,33.34,16.37,Atlantic,2.26417704011065,1,NA,486
-19.5,-70.5,2091-2100,ssp126,-23.1,5.4,6.1,29.18,14.17,Atlantic,2.624074074074074,1,NA,486
-19.5,-69.5,2091-2100,ssp126,-26.13,2.59,1.53,24.88,13.7,Atlantic,5.289575289575289,1,NA,486
-19.5,-68.5,2091-2100,ssp126,-32.32,-0.33,-1.77,20.73,15.08,Atlantic,45.696969696969695,1,NA,486
-19.5,-67.5,2091-2100,ssp126,-34.06,-3.17,-2.3,15.39,12.75,Atlantic,4.022082018927445,1,NA,486
-19.5,-66.5,2091-2100,ssp126,-32.92,-5.68,-4.4,8.59,10.6,Atlantic,1.8661971830985915,1,NA,486
-19.5,-65.5,2091-2100,ssp126,-33.7,-9.04,-6.45,0.32,9.51,Atlantic,1.051991150442478,1,NA,486
-19.5,-64.5,2091-2100,ssp126,-35.46,-9.82,-7.04,-3.79,9.36,Atlantic,0.9531568228105906,NA,NA,486
-19.5,-63.5,2091-2100,ssp126,-44.3,-10.55,-8.1,5.86,13.31,Atlantic,1.261611374407583,1,NA,486
-19.5,-62.5,2091-2100,ssp126,-54.72,-13.56,-9.8,-1.62,16,Atlantic,1.1799410029498525,1,NA,486
-19.5,-61.5,2091-2100,ssp126,-57.64,-12.68,-7.61,2.71,18.04,Atlantic,1.4227129337539433,1,NA,486
-19.5,-60.5,2091-2100,ssp126,-54.32,-13.14,-8.25,0.29,16.29,Atlantic,1.2397260273972601,1,NA,486
-19.5,-59.5,2091-2100,ssp126,-47.76,-12.58,-10.98,0.8,14.48,Atlantic,1.151033386327504,1,NA,486
-19.5,-58.5,2091-2100,ssp126,-40.67,-11.81,-10.19,0.2,11.63,Atlantic,0.9847586790855207,NA,NA,486
-19.5,-57.5,2091-2100,ssp126,-36.74,-8.38,-7.11,6.49,11.32,Atlantic,1.350835322195704,1,NA,486
-19.5,-56.5,2091-2100,ssp126,-26.68,-4.92,-4.8,13.08,9.84,Atlantic,2,1,NA,486
-19.5,-55.5,2091-2100,ssp126,-8.04,1.56,0.64,26.33,9.77,Atlantic,6.262820512820513,1,NA,486
-19.5,-54.5,2091-2100,ssp126,-7.34,6.21,2.35,34.36,12.29,Atlantic,1.9790660225442833,1,NA,486
-19.5,-53.5,2091-2100,ssp126,-8.57,6.24,2.38,33.63,12.95,Atlantic,2.0753205128205128,1,NA,486
-19.5,-52.5,2091-2100,ssp126,-10.09,0.87,0.51,15.25,7.79,Atlantic,8.954022988505747,1,NA,486
-19.5,-51.5,2091-2100,ssp126,-10.3,-2.23,-1.99,6.46,5.09,Atlantic,2.282511210762332,1,NA,486
-19.5,-50.5,2091-2100,ssp126,-10.49,-2.87,-3.07,8.65,5.58,Atlantic,1.9442508710801394,1,NA,486
-18.5,-72.5,2091-2100,ssp126,-9.85,2.8,3.41,14.22,13.06,Atlantic,4.664285714285715,1,NA,486
-18.5,-71.5,2091-2100,ssp126,-20.22,7.26,12.19,34.16,17.46,Atlantic,2.4049586776859506,1,NA,486
-18.5,-70.5,2091-2100,ssp126,-23.07,5.89,7.08,29.64,14.6,Atlantic,2.4787775891341255,1,NA,486
-18.5,-69.5,2091-2100,ssp126,-26.32,3.19,1.12,25.3,13.82,Atlantic,4.332288401253918,1,NA,486
-18.5,-68.5,2091-2100,ssp126,-32.23,0.31,0.19,20.97,15.05,Atlantic,48.5483870967742,1,NA,486
-18.5,-67.5,2091-2100,ssp126,-33.99,-2.73,-2.34,15.5,13.06,Atlantic,4.783882783882784,1,NA,486
-18.5,-66.5,2091-2100,ssp126,-33.23,-5.15,-3.59,8.99,10.94,Atlantic,2.124271844660194,1,NA,486
-18.5,-65.5,2091-2100,ssp126,-34.18,-7.91,-5.98,1.27,10.21,Atlantic,1.290771175726928,1,NA,486
-18.5,-64.5,2091-2100,ssp126,-33.73,-8.95,-6.2,-2.51,9.2,Atlantic,1.0279329608938548,1,NA,486
-18.5,-63.5,2091-2100,ssp126,-41.02,-9.46,-6.82,6.85,12.49,Atlantic,1.3202959830866807,1,NA,486
-18.5,-62.5,2091-2100,ssp126,-52.08,-13.37,-9.04,-2.7,14.78,Atlantic,1.1054599850411369,1,NA,486
-18.5,-61.5,2091-2100,ssp126,-56.28,-13.41,-8.12,-0.49,16.82,Atlantic,1.2542878448918717,1,NA,486
-18.5,-60.5,2091-2100,ssp126,-53.24,-13.26,-7.75,-1.29,15.7,Atlantic,1.1840120663650076,1,NA,486
-18.5,-59.5,2091-2100,ssp126,-47.18,-10.83,-5.64,1.55,14.68,Atlantic,1.3554939981532779,1,NA,486
-18.5,-58.5,2091-2100,ssp126,-39.91,-11.85,-10.1,-1.55,11.34,Atlantic,0.9569620253164557,NA,NA,486
-18.5,-57.5,2091-2100,ssp126,-35.44,-7.81,-6.95,13.38,11.94,Atlantic,1.528809218950064,1,NA,486
-18.5,-56.5,2091-2100,ssp126,-24.34,-3.52,-3.72,17.54,10.19,Atlantic,2.8948863636363633,1,NA,486
-18.5,-55.5,2091-2100,ssp126,-6.75,1.96,0.4,24.25,8.9,Atlantic,4.540816326530613,1,NA,486
-18.5,-54.5,2091-2100,ssp126,-7.47,7.01,3.7,37.92,13.17,Atlantic,1.8787446504992869,1,NA,486
-18.5,-53.5,2091-2100,ssp126,-7.31,5.83,2.75,29.25,12.02,Atlantic,2.061749571183533,1,NA,486
-18.5,-52.5,2091-2100,ssp126,-8,2.66,1.56,21.91,8.7,Atlantic,3.270676691729323,1,NA,486
-18.5,-51.5,2091-2100,ssp126,-8.6,-0.88,-1.93,9.91,4.93,Atlantic,5.602272727272727,1,NA,486
-18.5,-50.5,2091-2100,ssp126,-10.67,-3.32,-2.6,3.29,4.42,Atlantic,1.3313253012048194,1,NA,486
-17.5,-72.5,2091-2100,ssp126,-14.93,-5.69,-5.48,3.12,7.78,Atlantic,1.367311072056239,1,NA,486
-17.5,-71.5,2091-2100,ssp126,-19.73,7.08,9.67,35.08,18.63,Atlantic,2.6313559322033897,1,NA,486
-17.5,-70.5,2091-2100,ssp126,-23.1,5.77,6.49,30.24,14.94,Atlantic,2.5892547660311958,1,NA,486
-17.5,-69.5,2091-2100,ssp126,-26.54,4.63,1.16,25.8,14.87,Atlantic,3.2116630669546433,1,NA,486
-17.5,-68.5,2091-2100,ssp126,-32.17,0.26,-0.3,21.69,15.58,Atlantic,59.92307692307692,1,NA,486
-17.5,-67.5,2091-2100,ssp126,-34,-2.19,-2.65,15.66,13.68,Atlantic,6.2465753424657535,1,NA,486
-17.5,-66.5,2091-2100,ssp126,-33.47,-4.55,-2.67,9.35,11.4,Atlantic,2.5054945054945055,1,NA,486
-17.5,-65.5,2091-2100,ssp126,-35.16,-7.9,-6.19,2.14,10.5,Atlantic,1.3291139240506329,1,NA,486
-17.5,-64.5,2091-2100,ssp126,-33.03,-8.18,-5.72,-0.79,9.3,Atlantic,1.1369193154034232,1,NA,486
-17.5,-63.5,2091-2100,ssp126,-37.4,-9.2,-6.73,1.14,10.66,Atlantic,1.1586956521739131,1,NA,486
-17.5,-62.5,2091-2100,ssp126,-47.96,-12.25,-9.27,-2.09,13.63,Atlantic,1.1126530612244898,1,NA,486
-17.5,-61.5,2091-2100,ssp126,-53.29,-14.05,-9.94,-2.19,15.1,Atlantic,1.0747330960854091,1,NA,486
-17.5,-60.5,2091-2100,ssp126,-51.21,-13.64,-9.04,-2.28,14.58,Atlantic,1.0689149560117301,1,NA,486
-17.5,-59.5,2091-2100,ssp126,-45.95,-11.41,-7.41,1.98,13.88,Atlantic,1.2164767747589833,1,NA,486
-17.5,-58.5,2091-2100,ssp126,-38.74,-10.36,-6.28,-2.06,11.1,Atlantic,1.0714285714285714,1,NA,486
-17.5,-57.5,2091-2100,ssp126,-34.17,-7.69,-6.61,15.05,12.04,Atlantic,1.565669700910273,1,NA,486
-17.5,-56.5,2091-2100,ssp126,-21.64,-3.41,-3.17,15.63,9.02,Atlantic,2.6451612903225805,1,NA,486
-17.5,-55.5,2091-2100,ssp126,-7.35,1.86,0.3,21.95,8.1,Atlantic,4.354838709677419,1,NA,486
-17.5,-54.5,2091-2100,ssp126,-7.73,6.9,5.67,32.7,11.92,Atlantic,1.727536231884058,1,NA,486
-17.5,-53.5,2091-2100,ssp126,-6.84,6.6,3.15,33.95,12.7,Atlantic,1.9242424242424243,1,NA,486
-17.5,-52.5,2091-2100,ssp126,-6.8,2.96,1.48,21.23,8.37,Atlantic,2.8277027027027026,1,NA,486
-17.5,-51.5,2091-2100,ssp126,-7.91,-0.87,-1.34,5.92,3.76,Atlantic,4.32183908045977,1,NA,486
-17.5,-50.5,2091-2100,ssp126,-8.91,-3.22,-3.52,6.67,4.88,Atlantic,1.515527950310559,1,NA,486
-16.5,-72.5,2091-2100,ssp126,-13.34,-5.11,-4.55,2,6.39,Atlantic,1.2504892367906064,1,NA,486
-16.5,-71.5,2091-2100,ssp126,-18.49,7.85,8.61,36.24,19.73,Atlantic,2.513375796178344,1,NA,486
