lat,lon,region,catches,tooltip,geometry
-72.5,-35.5,FAO 48,9.684605491636e-4,"Lon: -35.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-35.5, -72.5)"
-72.5,-34.5,FAO 48,0.00142436736598517,"Lon: -34.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-34.5, -72.5)"
-72.5,-33.5,FAO 48,0.00160518190429893,"Lon: -33.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-33.5, -72.5)"
-72.5,-32.5,FAO 48,0.00171335297688537,"Lon: -32.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-32.5, -72.5)"
-72.5,-31.5,FAO 48,0.0019194724095427,"Lon: -31.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-31.5, -72.5)"
-72.5,-30.5,FAO 48,0.00248175243100861,"Lon: -30.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-30.5, -72.5)"
-72.5,-29.5,FAO 48,0.00271030612698958,"Lon: -29.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-29.5, -72.5)"
-72.5,-28.5,FAO 48,0.00335214885022984,"Lon: -28.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-28.5, -72.5)"
-72.5,-27.5,FAO 48,0.00345538418216524,"Lon: -27.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-27.5, -72.5)"
-72.5,-26.5,FAO 48,0.00399126783553606,"Lon: -26.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-26.5, -72.5)"
-72.5,-25.5,FAO 48,0.00468300218282962,"Lon: -25.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-25.5, -72.5)"
-72.5,-24.5,FAO 48,0.00510639698447392,"Lon: -24.5°, Lat: -72.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-24.5, -72.5)"
-72.5,-23.5,FAO 48,0.0055651819980605,"Lon: -23.5°, Lat: -72.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-23.5, -72.5)"
-72.5,-22.5,FAO 48,0.00701695436750865,"Lon: -22.5°, Lat: -72.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-22.5, -72.5)"
-72.5,-21.5,FAO 48,0.00861048340118182,"Lon: -21.5°, Lat: -72.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-21.5, -72.5)"
-72.5,-20.5,FAO 48,0.01044883002536419,"Lon: -20.5°, Lat: -72.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-20.5, -72.5)"
-72.5,-19.5,FAO 48,0,"Lon: -19.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-19.5, -72.5)"
-72.5,-18.5,FAO 48,0,"Lon: -18.5°, Lat: -72.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-18.5, -72.5)"
-71.5,-59.5,FAO 48,0,"Lon: -59.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-59.5, -71.5)"
-71.5,-58.5,FAO 48,0,"Lon: -58.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-58.5, -71.5)"
-71.5,-57.5,FAO 48,0,"Lon: -57.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-57.5, -71.5)"
-71.5,-56.5,FAO 48,0,"Lon: -56.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-56.5, -71.5)"
-71.5,-55.5,FAO 48,0,"Lon: -55.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-55.5, -71.5)"
-71.5,-54.5,FAO 48,0,"Lon: -54.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-54.5, -71.5)"
-71.5,-53.5,FAO 48,0,"Lon: -53.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-53.5, -71.5)"
-71.5,-52.5,FAO 48,0,"Lon: -52.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-52.5, -71.5)"
-71.5,-51.5,FAO 48,0,"Lon: -51.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-51.5, -71.5)"
-71.5,-50.5,FAO 48,0,"Lon: -50.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-50.5, -71.5)"
-71.5,-49.5,FAO 48,0,"Lon: -49.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-49.5, -71.5)"
-71.5,-48.5,FAO 48,9.34765092831416e-5,"Lon: -48.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-48.5, -71.5)"
-71.5,-47.5,FAO 48,8.816545323101962e-5,"Lon: -47.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-47.5, -71.5)"
-71.5,-46.5,FAO 48,8.096788043767883e-5,"Lon: -46.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-46.5, -71.5)"
-71.5,-45.5,FAO 48,7.736224660685514e-5,"Lon: -45.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-45.5, -71.5)"
-71.5,-44.5,FAO 48,7.82572258783664e-5,"Lon: -44.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-44.5, -71.5)"
-71.5,-43.5,FAO 48,1.547462547726e-4,"Lon: -43.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-43.5, -71.5)"
-71.5,-42.5,FAO 48,1.4400381062539e-4,"Lon: -42.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-42.5, -71.5)"
-71.5,-41.5,FAO 48,1.2851079686044e-4,"Lon: -41.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-41.5, -71.5)"
-71.5,-40.5,FAO 48,2.1717909306691e-4,"Lon: -40.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-40.5, -71.5)"
-71.5,-39.5,FAO 48,2.9873074922653e-4,"Lon: -39.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-39.5, -71.5)"
-71.5,-38.5,FAO 48,4.9359551273326e-4,"Lon: -38.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-38.5, -71.5)"
-71.5,-37.5,FAO 48,6.1882123905263e-4,"Lon: -37.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-37.5, -71.5)"
-71.5,-36.5,FAO 48,8.7871304537435e-4,"Lon: -36.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-36.5, -71.5)"
-71.5,-35.5,FAO 48,0.00118586440013348,"Lon: -35.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-35.5, -71.5)"
-71.5,-34.5,FAO 48,0.00135870106534611,"Lon: -34.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-34.5, -71.5)"
-71.5,-33.5,FAO 48,0.00154117699030797,"Lon: -33.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-33.5, -71.5)"
-71.5,-32.5,FAO 48,0.00169556162149071,"Lon: -32.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-32.5, -71.5)"
-71.5,-31.5,FAO 48,0.00199392451867664,"Lon: -31.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-31.5, -71.5)"
-71.5,-30.5,FAO 48,0.00201341111487849,"Lon: -30.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-30.5, -71.5)"
-71.5,-29.5,FAO 48,0.00213169352428732,"Lon: -29.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-29.5, -71.5)"
-71.5,-28.5,FAO 48,0.00244215076336482,"Lon: -28.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-28.5, -71.5)"
-71.5,-27.5,FAO 48,0.00236783412203734,"Lon: -27.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-27.5, -71.5)"
-71.5,-26.5,FAO 48,0.0025802047539257,"Lon: -26.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-26.5, -71.5)"
-71.5,-25.5,FAO 48,0.00312320583390083,"Lon: -25.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-25.5, -71.5)"
-71.5,-24.5,FAO 48,0.00322257949928519,"Lon: -24.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-24.5, -71.5)"
-71.5,-23.5,FAO 48,0.00315276207890264,"Lon: -23.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-23.5, -71.5)"
-71.5,-22.5,FAO 48,0.00384767479744761,"Lon: -22.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-22.5, -71.5)"
-71.5,-21.5,FAO 48,0.00417526050898934,"Lon: -21.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-21.5, -71.5)"
-71.5,-20.5,FAO 48,0.00466327700649457,"Lon: -20.5°, Lat: -71.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-20.5, -71.5)"
-71.5,-19.5,FAO 48,0.0060522939519459,"Lon: -19.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-19.5, -71.5)"
-71.5,-18.5,FAO 48,0.00728213505854372,"Lon: -18.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-18.5, -71.5)"
-71.5,-17.5,FAO 48,0.01081755081691992,"Lon: -17.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-17.5, -71.5)"
-71.5,-16.5,FAO 48,0.0134138460828333,"Lon: -16.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-16.5, -71.5)"
-71.5,-15.5,FAO 48,0.01228782367231551,"Lon: -15.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-15.5, -71.5)"
-71.5,-14.5,FAO 48,0.0113301777301488,"Lon: -14.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-14.5, -71.5)"
-71.5,-13.5,FAO 48,0.01203100616752398,"Lon: -13.5°, Lat: -71.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-13.5, -71.5)"
-71.5,-12.5,FAO 48,0.03492553135189835,"Lon: -12.5°, Lat: -71.5°
Catches: 0.03 tonnes/km²
Region:fao-48","c(-12.5, -71.5)"
-70.5,-59.5,FAO 48,0,"Lon: -59.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-59.5, -70.5)"
-70.5,-58.5,FAO 48,0,"Lon: -58.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-58.5, -70.5)"
-70.5,-57.5,FAO 48,0,"Lon: -57.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-57.5, -70.5)"
-70.5,-56.5,FAO 48,0,"Lon: -56.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-56.5, -70.5)"
-70.5,-55.5,FAO 48,0,"Lon: -55.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-55.5, -70.5)"
-70.5,-54.5,FAO 48,0,"Lon: -54.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-54.5, -70.5)"
-70.5,-53.5,FAO 48,0,"Lon: -53.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-53.5, -70.5)"
-70.5,-52.5,FAO 48,0,"Lon: -52.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-52.5, -70.5)"
-70.5,-51.5,FAO 48,0,"Lon: -51.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-51.5, -70.5)"
-70.5,-50.5,FAO 48,0,"Lon: -50.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-50.5, -70.5)"
-70.5,-49.5,FAO 48,0,"Lon: -49.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-49.5, -70.5)"
-70.5,-48.5,FAO 48,6.809479121607229e-5,"Lon: -48.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-48.5, -70.5)"
-70.5,-47.5,FAO 48,1.211187177878e-4,"Lon: -47.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-47.5, -70.5)"
-70.5,-46.5,FAO 48,1.1259085924276e-4,"Lon: -46.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-46.5, -70.5)"
-70.5,-45.5,FAO 48,1.7499762704132e-4,"Lon: -45.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-45.5, -70.5)"
-70.5,-44.5,FAO 48,2.7256488082468e-4,"Lon: -44.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-44.5, -70.5)"
-70.5,-43.5,FAO 48,2.7813193751601e-4,"Lon: -43.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-43.5, -70.5)"
-70.5,-42.5,FAO 48,4.3207209422753e-4,"Lon: -42.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-42.5, -70.5)"
-70.5,-41.5,FAO 48,4.3228366726989e-4,"Lon: -41.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-41.5, -70.5)"
-70.5,-40.5,FAO 48,6.5989594763195e-4,"Lon: -40.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-40.5, -70.5)"
-70.5,-39.5,FAO 48,7.3736377827632e-4,"Lon: -39.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-39.5, -70.5)"
-70.5,-38.5,FAO 48,0.0010158986239461,"Lon: -38.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-38.5, -70.5)"
-70.5,-37.5,FAO 48,0.00135539125265245,"Lon: -37.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-37.5, -70.5)"
-70.5,-36.5,FAO 48,0.0016729457565346,"Lon: -36.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-36.5, -70.5)"
-70.5,-35.5,FAO 48,0.00190539738546276,"Lon: -35.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-35.5, -70.5)"
-70.5,-34.5,FAO 48,0.00206391022507832,"Lon: -34.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-34.5, -70.5)"
-70.5,-33.5,FAO 48,0.001994173742305,"Lon: -33.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-33.5, -70.5)"
-70.5,-32.5,FAO 48,0.00216191458934868,"Lon: -32.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-32.5, -70.5)"
-70.5,-31.5,FAO 48,0.00236251300589893,"Lon: -31.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-31.5, -70.5)"
-70.5,-30.5,FAO 48,0.0024201030976337,"Lon: -30.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-30.5, -70.5)"
-70.5,-29.5,FAO 48,0.0025577870121132602,"Lon: -29.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-29.5, -70.5)"
-70.5,-28.5,FAO 48,0.0027429749306676,"Lon: -28.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-28.5, -70.5)"
-70.5,-27.5,FAO 48,0.00275693248251768,"Lon: -27.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-27.5, -70.5)"
-70.5,-26.5,FAO 48,0.0026682637742619,"Lon: -26.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-26.5, -70.5)"
-70.5,-25.5,FAO 48,0.00286143972831662,"Lon: -25.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-25.5, -70.5)"
-70.5,-24.5,FAO 48,0.00323222053485656,"Lon: -24.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-24.5, -70.5)"
-70.5,-23.5,FAO 48,0.00350062359647307,"Lon: -23.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-23.5, -70.5)"
-70.5,-22.5,FAO 48,0.00365640612449967,"Lon: -22.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-22.5, -70.5)"
-70.5,-21.5,FAO 48,0.00399309010978864,"Lon: -21.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-21.5, -70.5)"
-70.5,-20.5,FAO 48,0.00454521531105289,"Lon: -20.5°, Lat: -70.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-20.5, -70.5)"
-70.5,-19.5,FAO 48,0.00560480795540922,"Lon: -19.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-19.5, -70.5)"
-70.5,-18.5,FAO 48,0.00702665391060695,"Lon: -18.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-18.5, -70.5)"
-70.5,-17.5,FAO 48,0.0085716340580631,"Lon: -17.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-17.5, -70.5)"
-70.5,-16.5,FAO 48,0.00968965692393504,"Lon: -16.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-16.5, -70.5)"
-70.5,-15.5,FAO 48,0.01035896050955764,"Lon: -15.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-15.5, -70.5)"
-70.5,-14.5,FAO 48,0.01061333515919293,"Lon: -14.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-14.5, -70.5)"
-70.5,-13.5,FAO 48,0.01263822301251048,"Lon: -13.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-13.5, -70.5)"
-70.5,-12.5,FAO 48,0.0170373073234174,"Lon: -12.5°, Lat: -70.5°
Catches: 0.02 tonnes/km²
Region:fao-48","c(-12.5, -70.5)"
-70.5,-11.5,FAO 48,0.01842749874649845,"Lon: -11.5°, Lat: -70.5°
Catches: 0.02 tonnes/km²
Region:fao-48","c(-11.5, -70.5)"
-70.5,-10.5,FAO 48,0.01781257762131673,"Lon: -10.5°, Lat: -70.5°
Catches: 0.02 tonnes/km²
Region:fao-48","c(-10.5, -70.5)"
-70.5,-9.5,FAO 48,0.02863892979443871,"Lon: -9.5°, Lat: -70.5°
Catches: 0.03 tonnes/km²
Region:fao-48","c(-9.5, -70.5)"
-70.5,-8.5,FAO 48,0.01311834140759432,"Lon: -8.5°, Lat: -70.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-8.5, -70.5)"
-70.5,-7.5,FAO 48,0.02379525869979146,"Lon: -7.5°, Lat: -70.5°
Catches: 0.02 tonnes/km²
Region:fao-48","c(-7.5, -70.5)"
-69.5,-60.5,FAO 48,0,"Lon: -60.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-60.5, -69.5)"
-69.5,-59.5,FAO 48,0,"Lon: -59.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-59.5, -69.5)"
-69.5,-58.5,FAO 48,0,"Lon: -58.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-58.5, -69.5)"
-69.5,-57.5,FAO 48,0,"Lon: -57.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-57.5, -69.5)"
-69.5,-56.5,FAO 48,0,"Lon: -56.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-56.5, -69.5)"
-69.5,-55.5,FAO 48,0,"Lon: -55.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-55.5, -69.5)"
-69.5,-54.5,FAO 48,0,"Lon: -54.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-54.5, -69.5)"
-69.5,-53.5,FAO 48,1.817496121268198e-5,"Lon: -53.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-53.5, -69.5)"
-69.5,-52.5,FAO 48,0,"Lon: -52.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-52.5, -69.5)"
-69.5,-51.5,FAO 48,0,"Lon: -51.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-51.5, -69.5)"
-69.5,-50.5,FAO 48,0,"Lon: -50.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-50.5, -69.5)"
-69.5,-49.5,FAO 48,9.676265142755372e-5,"Lon: -49.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-49.5, -69.5)"
-69.5,-48.5,FAO 48,1.5074418358599e-4,"Lon: -48.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-48.5, -69.5)"
-69.5,-47.5,FAO 48,1.7215613464185e-4,"Lon: -47.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-47.5, -69.5)"
-69.5,-46.5,FAO 48,2.4777134199138e-4,"Lon: -46.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-46.5, -69.5)"
-69.5,-45.5,FAO 48,3.6977753589863e-4,"Lon: -45.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-45.5, -69.5)"
-69.5,-44.5,FAO 48,4.8062858350059e-4,"Lon: -44.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-44.5, -69.5)"
-69.5,-43.5,FAO 48,5.8159914145771e-4,"Lon: -43.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-43.5, -69.5)"
-69.5,-42.5,FAO 48,9.4127075688405e-4,"Lon: -42.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-42.5, -69.5)"
-69.5,-41.5,FAO 48,0.00109770388088359,"Lon: -41.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-41.5, -69.5)"
-69.5,-40.5,FAO 48,0.001094122435763,"Lon: -40.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-40.5, -69.5)"
-69.5,-39.5,FAO 48,0.00135739467576693,"Lon: -39.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-39.5, -69.5)"
-69.5,-38.5,FAO 48,0.00185744886295207,"Lon: -38.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-38.5, -69.5)"
-69.5,-37.5,FAO 48,0.0021842263708572,"Lon: -37.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-37.5, -69.5)"
-69.5,-36.5,FAO 48,0.00236761889119642,"Lon: -36.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-36.5, -69.5)"
-69.5,-35.5,FAO 48,0.00251474301571647,"Lon: -35.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-35.5, -69.5)"
-69.5,-34.5,FAO 48,0.00250420570651686,"Lon: -34.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-34.5, -69.5)"
-69.5,-33.5,FAO 48,0.0023056141850773,"Lon: -33.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-33.5, -69.5)"
-69.5,-32.5,FAO 48,0.00230593210586525,"Lon: -32.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-32.5, -69.5)"
-69.5,-31.5,FAO 48,0.00248135598461419,"Lon: -31.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-31.5, -69.5)"
-69.5,-30.5,FAO 48,0.00269806677385857,"Lon: -30.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-30.5, -69.5)"
-69.5,-29.5,FAO 48,0.00289994106196685,"Lon: -29.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-29.5, -69.5)"
-69.5,-28.5,FAO 48,0.00280663863868736,"Lon: -28.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-28.5, -69.5)"
-69.5,-27.5,FAO 48,0.00291271820547643,"Lon: -27.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-27.5, -69.5)"
-69.5,-26.5,FAO 48,0.00306988979041985,"Lon: -26.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-26.5, -69.5)"
-69.5,-25.5,FAO 48,0.0033177916994285,"Lon: -25.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-25.5, -69.5)"
-69.5,-24.5,FAO 48,0.00377029803162685,"Lon: -24.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-24.5, -69.5)"
-69.5,-23.5,FAO 48,0.0038634414267221,"Lon: -23.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-23.5, -69.5)"
-69.5,-22.5,FAO 48,0.00414744456962144,"Lon: -22.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-22.5, -69.5)"
-69.5,-21.5,FAO 48,0.00452906865487641,"Lon: -21.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-21.5, -69.5)"
-69.5,-20.5,FAO 48,0.00459669248071946,"Lon: -20.5°, Lat: -69.5°
Catches: 0.0 tonnes/km²
Region:fao-48","c(-20.5, -69.5)"
-69.5,-19.5,FAO 48,0.00513033123226528,"Lon: -19.5°, Lat: -69.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-19.5, -69.5)"
-69.5,-18.5,FAO 48,0.00585396575795703,"Lon: -18.5°, Lat: -69.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-18.5, -69.5)"
-69.5,-17.5,FAO 48,0.00595938650921688,"Lon: -17.5°, Lat: -69.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-17.5, -69.5)"
-69.5,-16.5,FAO 48,0.0066395591376703,"Lon: -16.5°, Lat: -69.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-16.5, -69.5)"
-69.5,-15.5,FAO 48,0.0073803134729861,"Lon: -15.5°, Lat: -69.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-15.5, -69.5)"
-69.5,-14.5,FAO 48,0.0086176488160052,"Lon: -14.5°, Lat: -69.5°
Catches: 0.01 tonnes/km²
Region:fao-48","c(-14.5, -69.5)"
